<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VOW3-TDG,60,20220706,150000,122.5400000,122.5400000,121.5400000,121.7200000,3110
VOW3-TDG,60,20220706,160000,121.7400000,121.7400000,121.0400000,121.0600000,5060
VOW3-TDG,60,20220706,170000,121.2200000,121.7400000,121.1000000,121.6000000,5423
VOW3-TDG,60,20220706,180000,121.5800000,122.4800000,121.4000000,121.6400000,6847
VOW3-TDG,60,20220706,190000,121.6200000,121.6200000,120.0600000,120.4000000,14567
VOW3-TDG,60,20220706,200000,120.4000000,120.6400000,120.0600000,120.3400000,4381
VOW3-TDG,60,20220706,210000,120.4000000,120.9000000,120.0800000,120.9000000,2374
VOW3-TDG,60,20220706,220000,120.9000000,121.1800000,120.6000000,121.1800000,1835
VOW3-TDG,60,20220706,230000,121.1800000,121.7800000,120.6800000,121.2800000,4715
VOW3-TDG,60,20220707,000000,121.4800000,121.4800000,121.4800000,121.4800000,2
VOW3-TDG,60,20220707,100000,122.2000000,122.8200000,121.7800000,122.8000000,6901
VOW3-TDG,60,20220707,110000,122.7000000,125.4600000,122.5800000,124.2400000,14622
VOW3-TDG,60,20220707,120000,124.2600000,127.7400000,124.0000000,127.0000000,28256
VOW3-TDG,60,20220707,130000,127.1800000,127.2200000,125.7000000,125.7200000,7907
VOW3-TDG,60,20220707,140000,125.7000000,126.0200000,125.0000000,126.0200000,4051
VOW3-TDG,60,20220707,150000,126.1200000,126.2200000,125.5000000,126.2000000,2871
VOW3-TDG,60,20220707,160000,126.0800000,127.2200000,125.9000000,126.3600000,3753
VOW3-TDG,60,20220707,170000,126.3600000,127.1800000,126.2800000,126.7400000,6494
VOW3-TDG,60,20220707,180000,126.4600000,126.7200000,125.4600000,126.3200000,8868
VOW3-TDG,60,20220707,190000,126.3600000,127.0800000,126.2400000,127.0800000,5985
VOW3-TDG,60,20220707,200000,126.8200000,127.9200000,126.8200000,127.2000000,6451
VOW3-TDG,60,20220707,210000,127.7000000,127.9800000,127.0000000,127.9800000,3483
VOW3-TDG,60,20220707,220000,127.9800000,127.9800000,127.2200000,127.8600000,3406
VOW3-TDG,60,20220707,230000,127.9600000,128.0000000,127.4800000,128.0000000,2158
VOW3-TDG,60,20220708,000000,127.9000000,127.9000000,127.9000000,127.9000000,2
VOW3-TDG,60,20220708,100000,127.3800000,127.7200000,126.6400000,127.0200000,7292
VOW3-TDG,60,20220708,110000,127.5000000,129.6800000,126.2200000,129.0800000,12825
VOW3-TDG,60,20220708,120000,128.9400000,129.8800000,127.7600000,129.1600000,8079
VOW3-TDG,60,20220708,130000,129.3600000,131.0000000,128.6400000,130.7600000,12047
VOW3-TDG,60,20220708,140000,130.8000000,133.8600000,130.6600000,131.7600000,19156
VOW3-TDG,60,20220708,150000,131.9400000,133.3000000,131.6600000,133.2800000,6510
VOW3-TDG,60,20220708,160000,133.3800000,133.9200000,132.0400000,133.2800000,7759
VOW3-TDG,60,20220708,170000,133.3000000,133.4400000,132.1800000,132.5000000,5124
VOW3-TDG,60,20220708,180000,132.4400000,134.3800000,132.3400000,133.9000000,6305
VOW3-TDG,60,20220708,190000,134.1200000,134.8000000,133.8800000,134.7600000,6496
VOW3-TDG,60,20220708,200000,134.0400000,134.7600000,133.8200000,134.3400000,2410
VOW3-TDG,60,20220708,210000,133.8200000,134.7600000,133.5200000,134.7600000,2707
VOW3-TDG,60,20220708,220000,134.7600000,134.7600000,134.3000000,134.4400000,1289
VOW3-TDG,60,20220708,230000,134.4400000,134.4800000,133.5000000,134.0000000,2908
VOW3-TDG,60,20220709,000000,133.7600000,133.7600000,133.7600000,133.7600000,2
VOW3-TDG,60,20220711,100000,133.3800000,133.3800000,131.1000000,131.8000000,13696
VOW3-TDG,60,20220711,110000,130.8000000,131.6800000,129.0000000,131.1600000,9368
VOW3-TDG,60,20220711,120000,131.3400000,132.4000000,131.1600000,131.8800000,3716
VOW3-TDG,60,20220711,130000,132.0000000,132.7800000,131.8200000,132.0400000,4344
VOW3-TDG,60,20220711,140000,131.9000000,132.2200000,131.5200000,131.7000000,3063
VOW3-TDG,60,20220711,150000,131.5000000,132.0000000,131.4600000,131.9800000,3439
VOW3-TDG,60,20220711,160000,131.9800000,132.7400000,131.7600000,131.8800000,1573
VOW3-TDG,60,20220711,170000,131.9800000,132.1200000,130.4000000,130.9800000,9839
VOW3-TDG,60,20220711,180000,130.8600000,131.1800000,130.4000000,130.8600000,4147
VOW3-TDG,60,20220711,190000,130.7000000,130.9000000,130.0400000,130.5800000,686
VOW3-TDG,60,20220711,200000,130.5800000,130.6000000,130.2600000,130.6000000,1445
VOW3-TDG,60,20220711,210000,130.4000000,131.5200000,130.4000000,131.0000000,826
VOW3-TDG,60,20220711,220000,131.4800000,131.4800000,130.5000000,131.3800000,424
VOW3-TDG,60,20220711,230000,130.5000000,131.3800000,130.2000000,130.2400000,602
VOW3-TDG,60,20220712,000000,130.3600000,130.3600000,130.3600000,130.3600000,2
VOW3-TDG,60,20220712,100000,128.9800000,129.3000000,128.3800000,128.4200000,3629
VOW3-TDG,60,20220712,110000,128.2000000,129.5600000,128.0400000,129.3600000,4186
VOW3-TDG,60,20220712,120000,129.4000000,130.1800000,128.9000000,129.7200000,2629
VOW3-TDG,60,20220712,130000,129.7600000,129.7600000,127.9000000,128.4600000,3480
VOW3-TDG,60,20220712,140000,128.5200000,128.6600000,127.6000000,127.6600000,2108
VOW3-TDG,60,20220712,150000,127.6400000,128.6800000,127.2400000,128.2000000,2345
VOW3-TDG,60,20220712,160000,128.2600000,128.8600000,127.7400000,128.8600000,2543
VOW3-TDG,60,20220712,170000,128.8600000,130.2000000,128.6800000,129.8600000,4169
VOW3-TDG,60,20220712,180000,129.6000000,130.5800000,129.6000000,130.4400000,3590
VOW3-TDG,60,20220712,190000,130.4600000,130.9800000,130.2400000,130.8000000,1702
VOW3-TDG,60,20220712,200000,130.8600000,131.3000000,130.3600000,130.9800000,922
VOW3-TDG,60,20220712,210000,130.5600000,130.9800000,130.4200000,130.9400000,979
VOW3-TDG,60,20220712,220000,130.7800000,131.0000000,130.1200000,130.3800000,3322
VOW3-TDG,60,20220712,230000,130.3800000,130.3800000,129.3000000,129.7800000,1955
VOW3-TDG,60,20220713,000000,129.5600000,129.5600000,129.5600000,129.5600000,2
VOW3-TDG,60,20220713,100000,129.9000000,130.3400000,129.8000000,130.2600000,5555
VOW3-TDG,60,20220713,110000,130.0000000,130.0000000,128.3400000,128.5200000,2262
VOW3-TDG,60,20220713,120000,128.3000000,129.8400000,128.1800000,129.8000000,2836
VOW3-TDG,60,20220713,130000,129.7200000,130.0000000,128.9800000,129.9400000,2931
VOW3-TDG,60,20220713,140000,129.6200000,129.8400000,129.2200000,129.5400000,1934
VOW3-TDG,60,20220713,150000,129.7800000,129.9200000,129.2600000,129.5000000,2371
VOW3-TDG,60,20220713,160000,129.2800000,129.9800000,127.1000000,128.2000000,4805
VOW3-TDG,60,20220713,170000,128.2600000,128.3600000,127.1800000,127.8000000,5026
VOW3-TDG,60,20220713,180000,127.8000000,128.5200000,126.8600000,128.5200000,6358
VOW3-TDG,60,20220713,190000,128.6400000,128.7800000,127.8000000,128.0800000,1631
VOW3-TDG,60,20220713,200000,128.3200000,128.7000000,128.0200000,128.7000000,1494
VOW3-TDG,60,20220713,210000,128.7800000,129.1600000,128.3400000,129.1000000,1808
VOW3-TDG,60,20220713,220000,128.3400000,129.8400000,127.6000000,129.0400000,5526
VOW3-TDG,60,20220713,230000,129.4800000,129.7600000,129.0000000,129.4000000,1929
VOW3-TDG,60,20220714,000000,129.2200000,129.2200000,129.2200000,129.2200000,2
VOW3-TDG,60,20220714,100000,128.4600000,128.8200000,127.3000000,128.8000000,3365
VOW3-TDG,60,20220714,110000,127.4000000,130.0200000,127.4000000,130.0000000,2191
VOW3-TDG,60,20220714,120000,129.9000000,130.4200000,128.2600000,128.5600000,2713
VOW3-TDG,60,20220714,130000,128.8600000,129.3600000,128.5000000,128.8200000,1814
VOW3-TDG,60,20220714,140000,128.7600000,128.9000000,127.8800000,128.1400000,1559
VOW3-TDG,60,20220714,150000,128.6200000,128.6200000,127.7000000,127.7800000,5310
VOW3-TDG,60,20220714,160000,127.7000000,128.1400000,126.8800000,126.8800000,4628
VOW3-TDG,60,20220714,170000,126.8800000,127.0800000,125.5000000,125.6400000,10672
VOW3-TDG,60,20220714,180000,125.5600000,126.1400000,125.1000000,125.6200000,7190
VOW3-TDG,60,20220714,190000,126.2600000,126.7800000,125.8000000,126.3800000,4101
VOW3-TDG,60,20220714,200000,126.7800000,126.9600000,125.6200000,126.1800000,2137
