<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BCH/USD,60,20220404,180000,377.8100000,378.6900000,376.2200000,377.0900000,119
BTSX.BCH/USD,60,20220404,190000,374.3000000,374.4700000,371.8100000,371.8800000,123
BTSX.BCH/USD,60,20220404,200000,371.9000000,373.4600000,370.7400000,372.1100000,130
BTSX.BCH/USD,60,20220404,210000,372.1200000,372.1200000,364.5100000,366.7700000,133
BTSX.BCH/USD,60,20220404,220000,366.0700000,368.9300000,362.7700000,368.9300000,110
BTSX.BCH/USD,60,20220404,230000,369.9600000,370.6300000,369.1700000,370.4600000,41
BTSX.BCH/USD,60,20220405,000000,368.7300000,372.4200000,368.7300000,371.2400000,52
BTSX.BCH/USD,60,20220405,010000,372.4500000,373.9000000,371.1700000,373.9000000,163
BTSX.BCH/USD,60,20220405,020000,373.5700000,375.8800000,371.9400000,374.8700000,122
BTSX.BCH/USD,60,20220405,030000,375.4200000,376.8900000,374.9000000,375.9200000,512
BTSX.BCH/USD,60,20220405,040000,375.6200000,375.7800000,372.7800000,373.1100000,111
BTSX.BCH/USD,60,20220405,050000,372.5500000,375.5700000,372.5500000,375.5700000,147
BTSX.BCH/USD,60,20220405,060000,375.5800000,375.7600000,375.1300000,375.1300000,61
BTSX.BCH/USD,60,20220405,070000,376.2600000,376.2600000,375.1400000,376.1200000,34
BTSX.BCH/USD,60,20220405,080000,377.3600000,377.5200000,376.7700000,377.4200000,19
BTSX.BCH/USD,60,20220405,090000,377.9000000,378.1800000,376.5400000,376.6300000,66
BTSX.BCH/USD,60,20220405,100000,377.1500000,377.3100000,374.2500000,374.2500000,57
BTSX.BCH/USD,60,20220405,110000,374.2000000,379.5600000,374.2000000,379.5600000,141
BTSX.BCH/USD,60,20220405,120000,379.8800000,380.2000000,376.9800000,377.0400000,155
BTSX.BCH/USD,60,20220405,130000,377.2200000,378.8300000,376.2700000,376.2800000,90
BTSX.BCH/USD,60,20220405,140000,375.9500000,378.1200000,375.7300000,377.8200000,196
BTSX.BCH/USD,60,20220405,150000,377.9000000,378.5300000,377.6000000,378.1300000,35
BTSX.BCH/USD,60,20220405,160000,378.2900000,382.0600000,377.4500000,377.7400000,293
BTSX.BCH/USD,60,20220405,170000,378.4000000,378.4200000,372.3900000,372.4100000,213
BTSX.BCH/USD,60,20220405,180000,372.2200000,372.4700000,369.0600000,371.9100000,291
BTSX.BCH/USD,60,20220405,190000,371.9100000,374.7800000,370.2400000,370.8000000,160
BTSX.BCH/USD,60,20220405,200000,369.2600000,371.9400000,369.1600000,371.9400000,93
BTSX.BCH/USD,60,20220405,210000,372.3200000,373.8000000,370.9100000,371.0800000,173
BTSX.BCH/USD,60,20220405,220000,371.7500000,372.2300000,371.4100000,371.5600000,867
BTSX.BCH/USD,60,20220405,230000,369.3300000,371.4900000,368.0500000,370.0700000,135
BTSX.BCH/USD,60,20220406,000000,370.1300000,371.1600000,366.8600000,367.7200000,151
BTSX.BCH/USD,60,20220406,010000,368.1700000,369.1200000,366.9100000,369.1200000,61
BTSX.BCH/USD,60,20220406,020000,368.5200000,370.0000000,368.2200000,368.6200000,51
BTSX.BCH/USD,60,20220406,030000,368.9700000,369.2000000,365.7300000,365.8400000,89
BTSX.BCH/USD,60,20220406,040000,365.0000000,367.7600000,347.7900000,358.3900000,417
BTSX.BCH/USD,60,20220406,050000,357.0000000,359.6200000,356.9900000,357.8600000,76
BTSX.BCH/USD,60,20220406,060000,357.7900000,358.4900000,356.5500000,356.7800000,116
BTSX.BCH/USD,60,20220406,070000,356.7000000,356.8800000,355.5400000,356.3200000,80
BTSX.BCH/USD,60,20220406,080000,356.2300000,358.8900000,355.0000000,358.4900000,129
BTSX.BCH/USD,60,20220406,090000,358.3900000,360.0100000,358.3600000,359.4700000,81
BTSX.BCH/USD,60,20220406,100000,359.1600000,359.1700000,357.6500000,358.6300000,90
BTSX.BCH/USD,60,20220406,110000,359.1000000,359.9400000,357.1800000,357.5300000,284
BTSX.BCH/USD,60,20220406,120000,357.1500000,360.0800000,356.2700000,360.0800000,77
BTSX.BCH/USD,60,20220406,130000,359.4200000,359.5000000,357.6000000,358.2200000,190
BTSX.BCH/USD,60,20220406,140000,359.8600000,360.7700000,355.7200000,355.7200000,96
BTSX.BCH/USD,60,20220406,150000,355.3600000,355.3600000,351.6400000,351.8400000,229
BTSX.BCH/USD,60,20220406,160000,350.8400000,354.1600000,350.5500000,350.7600000,167
BTSX.BCH/USD,60,20220406,170000,352.7500000,352.7500000,344.6200000,345.3900000,102
BTSX.BCH/USD,60,20220406,180000,345.1600000,346.6100000,341.6400000,345.5100000,142
BTSX.BCH/USD,60,20220406,190000,343.6400000,344.9900000,339.9200000,343.3800000,430
