<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.NVDA-RM:TQBD,60,20220121,220000,238.7600000,239.0300000,238.7600000,239.0300000,2
MOEX.NVDA-RM:TQBD,60,20220124,100000,234.3100000,234.3100000,233.9700000,233.9700000,75
MOEX.NVDA-RM:TQBD,60,20220124,110000,233.8300000,233.8300000,233.8300000,233.8300000,1
MOEX.NVDA-RM:TQBD,60,20220124,120000,234.6900000,234.6900000,234.6900000,234.6900000,1
MOEX.NVDA-RM:TQBD,60,20220124,130000,231.6900000,231.6900000,231.6900000,231.6900000,1
MOEX.NVDA-RM:TQBD,60,20220124,140000,230.0000000,230.0000000,230.0000000,230.0000000,1
MOEX.NVDA-RM:TQBD,60,20220124,150000,229.0200000,229.0200000,229.0200000,229.0200000,1
MOEX.NVDA-RM:TQBD,60,20220124,160000,228.6100000,228.6100000,228.6100000,228.6100000,1
MOEX.NVDA-RM:TQBD,60,20220124,170000,225.0000000,225.0000000,223.7500000,223.7500000,2
MOEX.NVDA-RM:TQBD,60,20220124,190000,219.5000000,219.6100000,219.5000000,219.6100000,4
MOEX.NVDA-RM:TQBD,60,20220124,200000,217.9400000,218.3300000,215.0000000,215.4900000,9
MOEX.NVDA-RM:TQBD,60,20220124,210000,214.2700000,214.2700000,209.2900000,213.2200000,4
MOEX.NVDA-RM:TQBD,60,20220124,230000,221.0000000,224.0900000,221.0000000,223.5700000,9
MOEX.NVDA-RM:TQBD,60,20220125,080000,229.3900000,229.7200000,228.6600000,228.6600000,106
MOEX.NVDA-RM:TQBD,60,20220125,090000,228.3600000,230.0100000,228.3600000,230.0100000,178
MOEX.NVDA-RM:TQBD,60,20220125,100000,229.4300000,229.4300000,229.1000000,229.1000000,125
MOEX.NVDA-RM:TQBD,60,20220125,110000,225.5700000,226.1400000,225.4800000,226.1400000,9
MOEX.NVDA-RM:TQBD,60,20220125,120000,226.0500000,226.0500000,226.0500000,226.0500000,1
MOEX.NVDA-RM:TQBD,60,20220125,140000,228.0800000,228.0800000,227.6600000,227.6600000,5
MOEX.NVDA-RM:TQBD,60,20220125,160000,224.4800000,224.4800000,224.4800000,224.4800000,3
MOEX.NVDA-RM:TQBD,60,20220125,170000,223.8500000,223.8500000,223.8500000,223.8500000,1
MOEX.NVDA-RM:TQBD,60,20220125,190000,227.2300000,227.2300000,227.2300000,227.2300000,1
MOEX.NVDA-RM:TQBD,60,20220125,200000,225.6000000,225.6000000,221.6200000,222.1400000,11
MOEX.NVDA-RM:TQBD,60,20220125,210000,223.6300000,223.6300000,221.3900000,221.3900000,5
MOEX.NVDA-RM:TQBD,60,20220125,220000,220.8500000,221.6400000,220.8200000,221.6400000,6
