<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BTC/USD,60,20220208,030000,44111.6700000,44222.9600000,43775.0000000,43869.0400000,15
BTSX.BTC/USD,60,20220208,040000,43895.6000000,43974.7200000,43600.0000000,43891.3700000,29
BTSX.BTC/USD,60,20220208,050000,43858.7000000,44117.3500000,43852.9900000,44091.3200000,9
BTSX.BTC/USD,60,20220208,060000,44064.8500000,44135.2000000,43919.0700000,44004.5300000,4
BTSX.BTC/USD,60,20220208,070000,43969.6200000,44228.7100000,43879.6200000,44228.7100000,6
BTSX.BTC/USD,60,20220208,080000,44226.0100000,44415.9200000,44137.4500000,44415.9200000,27
BTSX.BTC/USD,60,20220208,090000,44417.5100000,45045.0000000,44274.8100000,44900.1600000,79
BTSX.BTC/USD,60,20220208,100000,44922.4300000,45501.0000000,44577.6100000,44849.8800000,141
BTSX.BTC/USD,60,20220208,110000,44849.8800000,44976.9200000,44663.0000000,44915.7100000,24
BTSX.BTC/USD,60,20220208,120000,44907.4100000,44979.4500000,43925.0000000,44065.5500000,84
BTSX.BTC/USD,60,20220208,130000,44046.1900000,44209.9100000,43575.3600000,43886.0100000,75
BTSX.BTC/USD,60,20220208,140000,43860.7900000,43975.6400000,43608.9600000,43915.7100000,87
BTSX.BTC/USD,60,20220208,150000,43903.9000000,44097.4800000,43751.3400000,44029.1000000,53
BTSX.BTC/USD,60,20220208,160000,44025.1300000,44036.3600000,43180.0000000,43478.0500000,94
BTSX.BTC/USD,60,20220208,170000,43493.6600000,43669.9600000,43266.3300000,43669.9600000,23
BTSX.BTC/USD,60,20220208,180000,43676.0100000,43888.0000000,43556.0600000,43628.8100000,31
BTSX.BTC/USD,60,20220208,190000,43593.2500000,43613.7000000,42945.0000000,43481.1800000,102
BTSX.BTC/USD,60,20220208,200000,43485.5400000,43730.3900000,42950.7400000,43031.6000000,82
BTSX.BTC/USD,60,20220208,210000,43064.3600000,43225.7700000,42701.1900000,43003.6400000,161
BTSX.BTC/USD,60,20220208,220000,43010.4500000,43301.0000000,42890.6400000,43012.2200000,13
BTSX.BTC/USD,60,20220208,230000,43003.9700000,43187.9400000,42721.0900000,43029.5800000,30
BTSX.BTC/USD,60,20220209,000000,43029.5700000,44401.4900000,42965.0200000,44292.1700000,100
BTSX.BTC/USD,60,20220209,010000,44280.2400000,44431.6300000,43956.9900000,44253.4100000,43
BTSX.BTC/USD,60,20220209,020000,44248.9000000,44319.2300000,43931.0000000,44116.0000000,13
BTSX.BTC/USD,60,20220209,030000,44118.4000000,44349.4300000,44067.5800000,44091.5600000,6
BTSX.BTC/USD,60,20220209,040000,44106.9500000,44380.0200000,44013.3000000,44299.0600000,4
BTSX.BTC/USD,60,20220209,050000,44299.1300000,44299.1300000,43844.1100000,43898.9300000,5
BTSX.BTC/USD,60,20220209,060000,43909.9000000,43969.7300000,43183.2900000,43382.0100000,102
BTSX.BTC/USD,60,20220209,070000,43385.8900000,43529.0400000,43302.8400000,43392.0300000,5
BTSX.BTC/USD,60,20220209,080000,43398.9300000,43618.9500000,43365.7900000,43514.9800000,3
BTSX.BTC/USD,60,20220209,090000,43506.8100000,43790.5900000,43164.0000000,43637.5400000,20
BTSX.BTC/USD,60,20220209,100000,43632.2600000,43841.4000000,43592.7800000,43739.7800000,13
BTSX.BTC/USD,60,20220209,110000,43731.1200000,43924.1300000,43453.2200000,43853.5600000,10
BTSX.BTC/USD,60,20220209,120000,43863.6000000,43968.5300000,43219.7200000,43449.1900000,59
BTSX.BTC/USD,60,20220209,130000,43442.4000000,43685.0000000,43356.7400000,43393.1400000,28
BTSX.BTC/USD,60,20220209,140000,43449.7100000,43782.8600000,43404.6400000,43674.0900000,17
BTSX.BTC/USD,60,20220209,150000,43640.0600000,43851.9800000,43416.8500000,43785.1900000,18
BTSX.BTC/USD,60,20220209,160000,43763.2600000,44385.8900000,43683.5600000,44178.4000000,39
BTSX.BTC/USD,60,20220209,170000,44182.3600000,44488.8800000,43910.1100000,43992.2200000,52
BTSX.BTC/USD,60,20220209,180000,43992.1200000,44315.5700000,43818.2600000,44164.4100000,16
BTSX.BTC/USD,60,20220209,190000,44117.4400000,44248.0900000,43840.0000000,43911.4600000,41
BTSX.BTC/USD,60,20220209,200000,43921.3200000,44178.5800000,43677.9700000,44128.4900000,51
BTSX.BTC/USD,60,20220209,210000,44096.0400000,44364.2800000,44038.8600000,44118.4200000,28
BTSX.BTC/USD,60,20220209,220000,44113.0900000,44216.5800000,43977.9700000,44216.5800000,4
BTSX.BTC/USD,60,20220209,230000,44224.1800000,44738.2800000,44190.3500000,44511.9000000,36
BTSX.BTC/USD,60,20220210,000000,44551.7000000,44864.5100000,44398.8800000,44814.0000000,46
BTSX.BTC/USD,60,20220210,010000,44815.9800000,44865.7200000,44470.7400000,44530.2300000,11
BTSX.BTC/USD,60,20220210,020000,44504.9900000,44638.9400000,44257.9900000,44601.9600000,53
BTSX.BTC/USD,60,20220210,030000,44616.0000000,44652.7500000,44300.0000000,44426.8400000,18
BTSX.BTC/USD,60,20220210,040000,44426.2400000,44426.2400000,44075.0000000,44159.9700000,15
BTSX.BTC/USD,60,20220210,050000,44196.2200000,44308.1900000,44089.5800000,44308.1900000,4
BTSX.BTC/USD,60,20220210,060000,44283.2300000,44415.8700000,43835.4000000,43835.4000000,32
BTSX.BTC/USD,60,20220210,070000,43841.6100000,43898.9900000,43625.6200000,43821.7000000,29
BTSX.BTC/USD,60,20220210,080000,43842.8000000,43942.9000000,43625.0000000,43819.5900000,7
BTSX.BTC/USD,60,20220210,090000,43829.3000000,43959.7600000,43747.9200000,43913.2400000,13
BTSX.BTC/USD,60,20220210,100000,43935.5900000,44033.4800000,43802.3000000,43931.1300000,4
BTSX.BTC/USD,60,20220210,110000,43909.2300000,44165.2300000,43907.4800000,44120.5200000,8
BTSX.BTC/USD,60,20220210,120000,44116.6100000,44330.1300000,44099.2900000,44252.3000000,35
BTSX.BTC/USD,60,20220210,130000,44245.6100000,44523.2400000,44137.0400000,44451.7400000,14
BTSX.BTC/USD,60,20220210,140000,44470.8100000,44804.5600000,44400.4800000,44678.2700000,26
BTSX.BTC/USD,60,20220210,150000,44696.3000000,45200.1600000,44612.8300000,44879.2500000,90
BTSX.BTC/USD,60,20220210,160000,44877.3900000,45032.5600000,44587.4000000,44857.6300000,40
BTSX.BTC/USD,60,20220210,170000,44880.9200000,45109.0000000,43662.1100000,43662.1100000,143
BTSX.BTC/USD,60,20220210,180000,43671.9600000,44406.2500000,43209.0700000,44400.2200000,256
BTSX.BTC/USD,60,20220210,190000,44438.5400000,45732.2200000,44211.6600000,44972.8700000,191
BTSX.BTC/USD,60,20220210,200000,45000.0000000,45578.4100000,44883.0800000,45448.1500000,104
BTSX.BTC/USD,60,20220210,210000,45440.6100000,45850.0000000,45061.3600000,45379.4600000,87
BTSX.BTC/USD,60,20220210,220000,45350.8000000,45454.3900000,44883.0100000,45251.8700000,45
BTSX.BTC/USD,60,20220210,230000,45254.2400000,45289.8800000,44378.9900000,44401.9900000,58
BTSX.BTC/USD,60,20220211,000000,44392.4200000,44715.4300000,43806.7900000,44069.3900000,256
BTSX.BTC/USD,60,20220211,010000,44123.5700000,44228.7000000,43704.6400000,43770.7300000,20
BTSX.BTC/USD,60,20220211,020000,43806.4000000,44118.7200000,43625.6200000,43991.7900000,30
BTSX.BTC/USD,60,20220211,030000,43969.0300000,44062.6700000,43373.8300000,43524.6000000,27
BTSX.BTC/USD,60,20220211,040000,43540.1500000,43604.8000000,42625.0000000,43071.4600000,124
BTSX.BTC/USD,60,20220211,050000,43081.1400000,43772.4400000,42988.8200000,43205.2200000,77
BTSX.BTC/USD,60,20220211,060000,43155.6900000,43213.8500000,42826.2000000,43145.8100000,42
BTSX.BTC/USD,60,20220211,070000,43158.3300000,43444.6000000,43131.4600000,43384.6100000,9
BTSX.BTC/USD,60,20220211,080000,43372.0600000,43400.6800000,43000.0000000,43130.3300000,23
BTSX.BTC/USD,60,20220211,090000,43102.3000000,43113.2900000,42847.8500000,42882.9800000,10
BTSX.BTC/USD,60,20220211,100000,42847.8500000,43322.8000000,42847.8500000,43289.2600000,10
BTSX.BTC/USD,60,20220211,110000,43282.8800000,43451.7900000,43206.9100000,43384.9600000,14
BTSX.BTC/USD,60,20220211,120000,43387.4600000,43573.3300000,43037.5100000,43042.5400000,27
BTSX.BTC/USD,60,20220211,130000,43044.1500000,43643.9700000,42902.7900000,43533.9100000,68
BTSX.BTC/USD,60,20220211,140000,43533.9100000,43608.6700000,43278.6200000,43467.5700000,11
BTSX.BTC/USD,60,20220211,150000,43486.9900000,43550.0300000,43357.7400000,43386.5200000,21
BTSX.BTC/USD,60,20220211,160000,43386.2100000,43723.2400000,43292.2600000,43612.5800000,67
BTSX.BTC/USD,60,20220211,170000,43622.9000000,43869.6600000,43524.1800000,43819.9900000,22
BTSX.BTC/USD,60,20220211,180000,43799.7100000,43969.7200000,43329.6200000,43537.4900000,39
BTSX.BTC/USD,60,20220211,190000,43598.3400000,43844.1700000,43546.3000000,43713.9100000,16
BTSX.BTC/USD,60,20220211,200000,43698.3800000,43804.0400000,43472.7700000,43620.6600000,70
BTSX.BTC/USD,60,20220211,210000,43612.5900000,43757.7200000,43394.7400000,43451.9600000,45
BTSX.BTC/USD,60,20220211,220000,43466.9000000,43542.2200000,42506.5100000,42699.8700000,101
BTSX.BTC/USD,60,20220211,230000,42684.2200000,43162.8800000,42083.9400000,42756.5300000,166
BTSX.BTC/USD,60,20220212,000000,42764.5300000,42886.1100000,42235.6200000,42336.4100000,109
BTSX.BTC/USD,60,20220212,010000,42358.6700000,42711.6400000,42313.8200000,42574.1000000,63
BTSX.BTC/USD,60,20220212,020000,42553.6700000,42614.5800000,42009.4800000,42186.3100000,47
BTSX.BTC/USD,60,20220212,030000,42145.9400000,42462.5000000,41983.1200000,42406.1900000,16
BTSX.BTC/USD,60,20220212,040000,42392.2200000,42430.1000000,42249.2800000,42327.1700000,15
BTSX.BTC/USD,60,20220212,050000,42314.4500000,42489.6500000,42277.6100000,42471.5800000,53
BTSX.BTC/USD,60,20220212,060000,42471.4100000,42489.6500000,42371.2500000,42481.8800000,3
BTSX.BTC/USD,60,20220212,070000,42461.1000000,42483.7000000,42219.3700000,42307.5100000,1
BTSX.BTC/USD,60,20220212,080000,42313.0700000,42443.6900000,42246.5200000,42319.9600000,2
BTSX.BTC/USD,60,20220212,090000,42311.6000000,42434.9200000,42216.2500000,42295.0700000,4
BTSX.BTC/USD,60,20220212,100000,42298.0200000,42300.7300000,41741.8800000,42108.0400000,28
BTSX.BTC/USD,60,20220212,110000,42055.9000000,42235.6200000,41966.2000000,42131.1700000,12
BTSX.BTC/USD,60,20220212,120000,42135.5000000,42405.1300000,42135.5000000,42314.7900000,15
BTSX.BTC/USD,60,20220212,130000,42315.1400000,42461.2000000,42242.8400000,42411.2800000,5
BTSX.BTC/USD,60,20220212,140000,42411.5100000,42415.7300000,42138.9900000,42279.9300000,9
BTSX.BTC/USD,60,20220212,150000,42304.9600000,42439.9000000,41877.9000000,42418.9000000,54
BTSX.BTC/USD,60,20220212,160000,42418.9800000,42459.0300000,42224.3200000,42309.0600000,5
BTSX.BTC/USD,60,20220212,170000,42309.0600000,42367.3300000,42121.0100000,42149.9900000,13
BTSX.BTC/USD,60,20220212,180000,42143.1400000,42243.4300000,41820.0000000,42182.2700000,29
BTSX.BTC/USD,60,20220212,190000,42215.9700000,42235.6200000,41873.0000000,42146.6300000,6
BTSX.BTC/USD,60,20220212,200000,42148.5000000,42830.0000000,42020.3800000,42717.1100000,31
BTSX.BTC/USD,60,20220212,210000,42724.0900000,42830.5300000,42588.2000000,42756.8700000,4
BTSX.BTC/USD,60,20220212,220000,42759.5100000,43034.0000000,42758.4500000,42867.2000000,29
BTSX.BTC/USD,60,20220212,230000,42863.8200000,42912.0300000,42618.9100000,42675.1200000,22
BTSX.BTC/USD,60,20220213,000000,42675.1200000,42788.4300000,42489.6500000,42652.7100000,34
BTSX.BTC/USD,60,20220213,010000,42652.4200000,42652.4200000,41740.0600000,41909.2600000,51
BTSX.BTC/USD,60,20220213,020000,41859.9500000,42235.6200000,41859.9500000,42200.5700000,27
BTSX.BTC/USD,60,20220213,030000,42207.2800000,42270.6200000,42118.2000000,42206.0100000,7
BTSX.BTC/USD,60,20220213,210000,42194.2300000,42305.1400000,42162.3400000,42304.8600000,7
BTSX.BTC/USD,60,20220213,220000,42292.6200000,42422.6500000,41882.5400000,42003.3800000,40
BTSX.BTC/USD,60,20220213,230000,41978.4700000,42210.6400000,41900.0000000,42051.8900000,11
BTSX.BTC/USD,60,20220214,000000,42056.8900000,42467.4600000,41970.6900000,42467.4600000,4
BTSX.BTC/USD,60,20220214,010000,42464.8700000,42498.8800000,42224.8000000,42235.9000000,13
BTSX.BTC/USD,60,20220214,020000,42242.3500000,42439.5500000,42219.5000000,42407.9700000,1
BTSX.BTC/USD,60,20220214,030000,42352.9600000,42408.4200000,42033.5000000,42077.7400000,11
BTSX.BTC/USD,60,20220214,040000,42078.5300000,42190.8200000,41948.3700000,42144.9700000,7
BTSX.BTC/USD,60,20220214,050000,42145.0400000,42159.6900000,41575.0000000,41687.5000000,31
BTSX.BTC/USD,60,20220214,060000,41675.5200000,41856.2400000,41637.7300000,41722.8400000,5
BTSX.BTC/USD,60,20220214,070000,41722.8400000,41974.8000000,41624.8900000,41930.3700000,8
BTSX.BTC/USD,60,20220214,080000,41915.0200000,41988.8800000,41844.4200000,41971.9900000,13
BTSX.BTC/USD,60,20220214,090000,41950.5000000,42015.3800000,41764.8600000,41800.0000000,10
BTSX.BTC/USD,60,20220214,100000,41780.9500000,42286.3100000,41754.0300000,42209.0900000,22
BTSX.BTC/USD,60,20220214,110000,42189.0100000,42388.1100000,42124.3100000,42337.2600000,9
BTSX.BTC/USD,60,20220214,120000,42337.2600000,42438.5200000,42010.3700000,42044.9400000,21
BTSX.BTC/USD,60,20220214,130000,42025.7700000,42233.5200000,41947.2100000,42079.2800000,133
BTSX.BTC/USD,60,20220214,140000,42080.8700000,42297.1200000,41935.3600000,42237.6200000,2
BTSX.BTC/USD,60,20220214,150000,42257.6200000,42295.2100000,42096.5600000,42132.1300000,1
BTSX.BTC/USD,60,20220214,160000,42119.2800000,42616.2900000,41961.6600000,42564.0600000,31
BTSX.BTC/USD,60,20220214,170000,42560.3500000,42696.5000000,42408.1000000,42517.3200000,21
BTSX.BTC/USD,60,20220214,180000,42533.8600000,42871.6800000,42482.8000000,42533.6500000,33
BTSX.BTC/USD,60,20220214,190000,42524.7500000,42686.3600000,42362.5800000,42600.5000000,8
BTSX.BTC/USD,60,20220214,200000,42601.6500000,42843.0300000,42587.9900000,42682.1500000,9
BTSX.BTC/USD,60,20220214,210000,42686.6800000,42804.8100000,42540.6400000,42615.8000000,10
BTSX.BTC/USD,60,20220214,220000,42593.5300000,42689.9200000,42235.6200000,42259.8200000,15
BTSX.BTC/USD,60,20220214,230000,42243.1800000,42296.4200000,41825.3900000,42150.0000000,45
BTSX.BTC/USD,60,20220215,000000,42147.8000000,42337.0400000,42004.6600000,42208.3100000,21
BTSX.BTC/USD,60,20220215,010000,42201.4800000,42309.4600000,42133.6600000,42256.8300000,6
BTSX.BTC/USD,60,20220215,020000,42263.9600000,42763.7400000,42242.3600000,42702.2900000,41
BTSX.BTC/USD,60,20220215,030000,42704.0100000,42824.4300000,42540.3000000,42540.3000000,7
BTSX.BTC/USD,60,20220215,040000,42567.2700000,42680.6200000,42469.9600000,42602.5900000,8
BTSX.BTC/USD,60,20220215,050000,42602.5200000,43625.6200000,42549.1300000,43496.3200000,89
BTSX.BTC/USD,60,20220215,060000,43491.8500000,43701.0000000,43421.8400000,43602.6900000,24
BTSX.BTC/USD,60,20220215,070000,43611.8100000,43691.4700000,43529.5400000,43600.0700000,6
BTSX.BTC/USD,60,20220215,080000,43621.4700000,43805.6000000,43480.4800000,43500.4500000,9
BTSX.BTC/USD,60,20220215,090000,43494.8500000,43647.9600000,43426.8300000,43610.9300000,28
BTSX.BTC/USD,60,20220215,100000,43594.2300000,43732.2300000,43560.0800000,43566.3100000,15
BTSX.BTC/USD,60,20220215,110000,43576.2000000,43800.0000000,43551.8700000,43735.6900000,18
BTSX.BTC/USD,60,20220215,120000,43717.6200000,44188.8100000,43638.8800000,43996.5000000,117
BTSX.BTC/USD,60,20220215,130000,44031.1500000,44131.9800000,43891.7700000,44090.7100000,107
BTSX.BTC/USD,60,20220215,140000,44090.7100000,44417.5100000,43999.0000000,44299.2800000,148
BTSX.BTC/USD,60,20220215,150000,44318.8500000,44476.2100000,44148.1000000,44275.8000000,89
BTSX.BTC/USD,60,20220215,160000,44273.2000000,44393.8300000,44172.7000000,44204.6500000,13
BTSX.BTC/USD,60,20220215,170000,44212.7400000,44357.4900000,44060.4200000,44279.6900000,9
BTSX.BTC/USD,60,20220215,180000,44253.8500000,44543.9000000,44239.3100000,44286.5800000,21
BTSX.BTC/USD,60,20220215,190000,44290.9200000,44328.8000000,44146.3800000,44228.0200000,9
BTSX.BTC/USD,60,20220215,200000,44248.3800000,44272.8000000,44041.5700000,44156.5900000,1
BTSX.BTC/USD,60,20220215,210000,44150.7700000,44189.6800000,43882.8200000,43945.7000000,34
BTSX.BTC/USD,60,20220215,220000,43953.9300000,44226.2900000,43893.7900000,44154.8000000,7
BTSX.BTC/USD,60,20220215,230000,44169.1300000,44171.6300000,43990.0000000,44026.3600000,24
BTSX.BTC/USD,60,20220216,000000,44013.9500000,44201.7800000,44004.1500000,44161.1400000,7
BTSX.BTC/USD,60,20220216,010000,44171.8900000,44197.5900000,43964.5400000,43989.4300000,24
BTSX.BTC/USD,60,20220216,020000,43989.4300000,44400.0000000,43989.4300000,44214.8900000,10
BTSX.BTC/USD,60,20220216,030000,44214.8900000,44785.6600000,44146.5800000,44582.4800000,84
BTSX.BTC/USD,60,20220216,040000,44590.7500000,44590.7500000,44151.9700000,44227.5000000,7
BTSX.BTC/USD,60,20220216,050000,44215.5200000,44220.4500000,43964.0600000,44015.3500000,17
BTSX.BTC/USD,60,20220216,060000,44015.3400000,44110.8800000,43938.7000000,44096.0600000,5
BTSX.BTC/USD,60,20220216,070000,44099.6600000,44199.7900000,43988.3600000,44018.9500000,5
BTSX.BTC/USD,60,20220216,080000,44016.1800000,44016.1800000,43718.5800000,43931.0300000,24
BTSX.BTC/USD,60,20220216,090000,43931.0300000,44160.3900000,43917.6400000,44086.5400000,3
BTSX.BTC/USD,60,20220216,100000,44089.9700000,44228.9600000,44053.0400000,44053.0400000,14
BTSX.BTC/USD,60,20220216,110000,44070.9200000,44230.1400000,43977.5600000,44227.6900000,0
BTSX.BTC/USD,60,20220216,120000,44225.1500000,44362.0100000,44173.4400000,44188.2200000,22
BTSX.BTC/USD,60,20220216,130000,44183.8800000,44198.6800000,44000.0100000,44046.4300000,7
BTSX.BTC/USD,60,20220216,140000,44026.4500000,44160.5700000,43908.8800000,44143.5700000,18
BTSX.BTC/USD,60,20220216,150000,44156.9500000,44301.1300000,44138.7300000,44213.5400000,12
BTSX.BTC/USD,60,20220216,160000,44217.0400000,44250.0000000,43997.1500000,44063.1600000,1
BTSX.BTC/USD,60,20220216,170000,44081.1500000,44174.2900000,43550.0000000,43663.5000000,61
BTSX.BTC/USD,60,20220216,180000,43646.0900000,43759.5000000,43312.8300000,43519.8500000,85
BTSX.BTC/USD,60,20220216,190000,43496.5900000,43719.5500000,43471.3800000,43630.5000000,25
BTSX.BTC/USD,60,20220216,200000,43630.5000000,43750.0900000,43367.7300000,43682.1000000,37
BTSX.BTC/USD,60,20220216,210000,43689.4500000,43737.3500000,43574.0400000,43608.9000000,48
BTSX.BTC/USD,60,20220216,220000,43590.7300000,43938.0600000,43537.4400000,43880.7200000,46
BTSX.BTC/USD,60,20220216,230000,43889.3900000,44407.5100000,43726.8000000,44260.6500000,118
BTSX.BTC/USD,60,20220217,000000,44260.6600000,44402.2000000,44097.3700000,44136.8500000,40
BTSX.BTC/USD,60,20220217,010000,44131.9200000,44189.6700000,43910.1200000,44103.8600000,31
BTSX.BTC/USD,60,20220217,020000,44103.8500000,44174.0500000,43977.0600000,44018.7000000,18
BTSX.BTC/USD,60,20220217,030000,44037.4500000,44211.0900000,43874.7700000,43901.4800000,10
BTSX.BTC/USD,60,20220217,040000,43901.4900000,44131.2800000,43836.8000000,44095.1600000,2
BTSX.BTC/USD,60,20220217,050000,44100.6500000,44204.7800000,44012.9400000,44050.4900000,2
BTSX.BTC/USD,60,20220217,060000,44050.4900000,44135.3700000,43868.6500000,44023.6500000,11
BTSX.BTC/USD,60,20220217,070000,44044.6500000,44044.6500000,43598.9300000,43614.6200000,59
BTSX.BTC/USD,60,20220217,080000,43592.9300000,43733.0600000,43373.8300000,43654.9400000,47
BTSX.BTC/USD,60,20220217,090000,43621.8700000,43736.2900000,43549.2300000,43652.4900000,9
BTSX.BTC/USD,60,20220217,100000,43636.1200000,43925.7200000,43595.6300000,43869.2800000,1
BTSX.BTC/USD,60,20220217,110000,43878.1200000,43965.1300000,43774.2400000,43962.0400000,4
BTSX.BTC/USD,60,20220217,120000,43965.7300000,44046.1900000,43355.8500000,43505.4900000,63
BTSX.BTC/USD,60,20220217,130000,43504.0600000,43559.4600000,42950.7400000,43252.9600000,99
BTSX.BTC/USD,60,20220217,140000,43234.9900000,43383.0500000,42957.1800000,43076.3700000,23
BTSX.BTC/USD,60,20220217,150000,43091.4200000,43252.1100000,43023.0200000,43208.0400000,72
BTSX.BTC/USD,60,20220217,160000,43191.9900000,43376.1600000,43191.4900000,43254.0000000,12
BTSX.BTC/USD,60,20220217,170000,43244.5800000,43337.0200000,42164.1900000,42289.1300000,121
BTSX.BTC/USD,60,20220217,180000,42262.2000000,42434.9500000,41882.5400000,41948.5600000,93
BTSX.BTC/USD,60,20220217,190000,41925.2100000,42166.3500000,41700.0000000,41958.2600000,137
BTSX.BTC/USD,60,20220217,200000,41937.6200000,42141.9900000,41662.7300000,41999.0700000,125
BTSX.BTC/USD,60,20220217,210000,41993.7200000,42023.9700000,41632.1700000,41767.0000000,54
BTSX.BTC/USD,60,20220217,220000,41775.8200000,41878.0900000,40804.6000000,41331.0100000,189
BTSX.BTC/USD,60,20220217,230000,41296.2900000,41296.2900000,40970.1800000,41236.6000000,56
BTSX.BTC/USD,60,20220218,000000,41226.1400000,41226.1400000,40869.0100000,40905.3300000,82
BTSX.BTC/USD,60,20220218,010000,40905.3300000,40976.5900000,40088.8800000,40710.0700000,171
BTSX.BTC/USD,60,20220218,020000,40701.6000000,40795.4900000,40448.8300000,40734.5200000,17
BTSX.BTC/USD,60,20220218,030000,40743.0600000,40791.9100000,40479.4000000,40556.1100000,21
BTSX.BTC/USD,60,20220218,040000,40532.6600000,40691.6300000,40331.9300000,40602.5200000,11
BTSX.BTC/USD,60,20220218,050000,40582.6200000,40972.1100000,40378.6800000,40817.3500000,142
BTSX.BTC/USD,60,20220218,060000,40819.6600000,40927.3300000,40695.4300000,40801.9600000,2
BTSX.BTC/USD,60,20220218,070000,40801.9600000,40808.2200000,40607.8800000,40727.2500000,2
BTSX.BTC/USD,60,20220218,080000,40731.9500000,40815.3500000,40503.6000000,40530.0000000,26
BTSX.BTC/USD,60,20220218,090000,40530.0000000,40739.0800000,40530.0000000,40659.0300000,29
BTSX.BTC/USD,60,20220218,100000,40643.4900000,40779.3500000,40607.1300000,40752.7400000,18
BTSX.BTC/USD,60,20220218,110000,40760.0200000,40813.3500000,40596.7400000,40690.0300000,23
BTSX.BTC/USD,60,20220218,120000,40697.3300000,40996.3100000,40697.3300000,40911.9700000,14
BTSX.BTC/USD,60,20220218,130000,40938.9800000,40956.7000000,40804.0400000,40918.5500000,18
BTSX.BTC/USD,60,20220218,140000,40917.9500000,40917.9500000,40740.3800000,40830.8800000,5
BTSX.BTC/USD,60,20220218,150000,40830.8800000,40830.8800000,40112.7800000,40209.1500000,122
BTSX.BTC/USD,60,20220218,160000,40220.3500000,40573.0100000,40112.7800000,40463.4900000,43
BTSX.BTC/USD,60,20220218,170000,40490.0000000,40548.8800000,40226.2500000,40412.3100000,14
BTSX.BTC/USD,60,20220218,180000,40420.4600000,40530.0300000,39626.3600000,40506.5000000,215
BTSX.BTC/USD,60,20220218,190000,40525.7100000,40811.1300000,39663.5300000,39860.9800000,161
BTSX.BTC/USD,60,20220218,200000,39835.6200000,40434.3600000,39450.0000000,39940.2500000,146
BTSX.BTC/USD,60,20220218,210000,39975.2000000,40394.3900000,39924.1800000,40063.5900000,88
BTSX.BTC/USD,60,20220218,220000,40050.4700000,40228.6500000,39802.5300000,40165.1300000,35
BTSX.BTC/USD,60,20220218,230000,40193.4400000,40354.0400000,40062.7800000,40232.9500000,48
BTSX.BTC/USD,60,20220219,000000,40236.6600000,40311.7600000,39936.0300000,40044.1900000,25
BTSX.BTC/USD,60,20220219,010000,40055.8600000,40179.1300000,39921.0300000,40007.2500000,4
BTSX.BTC/USD,60,20220219,020000,40001.5400000,40077.0000000,39745.6300000,39961.9000000,19
BTSX.BTC/USD,60,20220219,030000,39962.0600000,40107.0200000,39901.6100000,39996.9900000,17
BTSX.BTC/USD,60,20220219,040000,40008.7500000,40261.4600000,39952.1900000,40238.6500000,23
BTSX.BTC/USD,60,20220219,050000,40228.3900000,40322.8000000,40096.6200000,40171.1400000,8
BTSX.BTC/USD,60,20220219,060000,40176.9300000,40244.4500000,40105.8600000,40203.5400000,9
BTSX.BTC/USD,60,20220219,070000,40197.3800000,40268.3600000,40096.4000000,40171.3300000,17
BTSX.BTC/USD,60,20220219,080000,40171.3300000,40321.0600000,40106.9800000,40258.9200000,0
BTSX.BTC/USD,60,20220219,090000,40226.7500000,40287.3400000,40171.6000000,40276.7600000,0
BTSX.BTC/USD,60,20220219,100000,40269.0800000,40471.2700000,40240.8000000,40402.0100000,11
BTSX.BTC/USD,60,20220219,110000,40404.0900000,40440.1600000,40286.3400000,40306.7500000,0
BTSX.BTC/USD,60,20220219,120000,40297.7500000,40335.5800000,39968.2000000,40000.0000000,15
BTSX.BTC/USD,60,20220219,130000,39986.9600000,40075.7600000,39905.8500000,39929.4200000,36
BTSX.BTC/USD,60,20220219,140000,39959.4800000,39995.1900000,39788.0600000,39936.1800000,11
BTSX.BTC/USD,60,20220219,150000,39968.7200000,40040.2100000,39587.0800000,39858.1000000,32
BTSX.BTC/USD,60,20220219,160000,39862.4800000,39957.8400000,39682.1500000,39776.4400000,95
BTSX.BTC/USD,60,20220219,170000,39775.2000000,40086.0200000,39655.2600000,40048.2100000,11
BTSX.BTC/USD,60,20220219,180000,40030.8100000,40030.8100000,39786.3600000,39892.1100000,1
BTSX.BTC/USD,60,20220219,190000,39904.2900000,40031.8100000,39837.0000000,39985.6000000,3
BTSX.BTC/USD,60,20220219,200000,39980.5000000,40360.2000000,39876.8500000,39981.0000000,24
BTSX.BTC/USD,60,20220219,210000,39975.6000000,40195.4400000,39914.5700000,40195.4400000,5
BTSX.BTC/USD,60,20220219,220000,40141.1200000,40222.2200000,40058.4100000,40148.7300000,1
BTSX.BTC/USD,60,20220219,230000,40140.4300000,40145.9300000,39939.7900000,39979.8000000,0
BTSX.BTC/USD,60,20220220,000000,39979.8000000,40119.3700000,39954.0200000,40089.8300000,0
BTSX.BTC/USD,60,20220220,010000,40083.7100000,40087.7100000,39822.0300000,39957.1700000,5
BTSX.BTC/USD,60,20220220,020000,39950.5900000,40081.1500000,39896.9100000,40042.1000000,3
BTSX.BTC/USD,60,20220220,030000,40026.1100000,40166.4900000,39989.5000000,40109.0200000,0
BTSX.BTC/USD,60,20220220,040000,40108.6200000,40151.6200000,39895.9100000,39953.2900000,0
