<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NFLX-RM,60,20220126,000000,29359.0000000,29389.0000000,28943.0000000,28999.0000000,75
NFLX-RM,60,20220126,080000,28909.0000000,28998.0000000,28813.0000000,28872.0000000,24
NFLX-RM,60,20220126,090000,28890.0000000,28924.0000000,28872.0000000,28872.0000000,3
NFLX-RM,60,20220126,100000,28997.0000000,29014.0000000,28900.0000000,28946.0000000,43
NFLX-RM,60,20220126,110000,28946.0000000,29260.0000000,28920.0000000,29255.0000000,117
NFLX-RM,60,20220126,120000,29288.0000000,29639.0000000,29288.0000000,29610.0000000,301
NFLX-RM,60,20220126,130000,29567.0000000,29839.0000000,29562.0000000,29715.0000000,162
NFLX-RM,60,20220126,140000,29731.0000000,30150.0000000,29700.0000000,30113.0000000,235
NFLX-RM,60,20220126,150000,30150.0000000,30189.0000000,29929.0000000,30056.0000000,201
NFLX-RM,60,20220126,160000,30018.0000000,30018.0000000,29600.0000000,29699.0000000,163
NFLX-RM,60,20220126,170000,29730.0000000,29865.0000000,29710.0000000,29725.0000000,25
NFLX-RM,60,20220126,180000,29730.0000000,30230.0000000,29580.0000000,30146.0000000,164
NFLX-RM,60,20220126,190000,30300.0000000,30300.0000000,29950.0000000,30108.0000000,170
NFLX-RM,60,20220126,200000,30220.0000000,30400.0000000,30010.0000000,30020.0000000,193
NFLX-RM,60,20220126,210000,29998.0000000,30052.0000000,29900.0000000,29900.0000000,26
NFLX-RM,60,20220126,220000,29900.0000000,29900.0000000,29702.0000000,29790.0000000,18
NFLX-RM,60,20220126,230000,29891.0000000,30100.0000000,29050.0000000,29050.0000000,264
NFLX-RM,60,20220127,000000,29109.0000000,29109.0000000,28400.0000000,28500.0000000,220
NFLX-RM,60,20220127,080000,29030.0000000,29399.0000000,29030.0000000,29381.0000000,155
NFLX-RM,60,20220127,090000,29380.0000000,29437.0000000,29294.0000000,29376.0000000,27
NFLX-RM,60,20220127,100000,29377.0000000,29377.0000000,29183.0000000,29210.0000000,118
NFLX-RM,60,20220127,110000,29150.0000000,29410.0000000,29150.0000000,29369.0000000,121
NFLX-RM,60,20220127,120000,29358.0000000,29410.0000000,29089.0000000,29399.0000000,97
NFLX-RM,60,20220127,130000,29414.0000000,29773.0000000,29219.0000000,29733.0000000,258
NFLX-RM,60,20220127,140000,29680.0000000,29703.0000000,29343.0000000,29343.0000000,161
NFLX-RM,60,20220127,150000,29365.0000000,29679.0000000,29365.0000000,29633.0000000,81
NFLX-RM,60,20220127,160000,29612.0000000,29758.0000000,29342.0000000,29350.0000000,158
NFLX-RM,60,20220127,170000,29385.0000000,29425.0000000,29143.0000000,29217.0000000,167
NFLX-RM,60,20220127,180000,29300.0000000,30104.0000000,29252.0000000,29866.0000000,485
NFLX-RM,60,20220127,190000,29950.0000000,30630.0000000,29569.0000000,29925.0000000,503
NFLX-RM,60,20220127,200000,29925.0000000,30440.0000000,29580.0000000,30437.0000000,370
NFLX-RM,60,20220127,210000,30260.0000000,30365.0000000,30078.0000000,30200.0000000,290
NFLX-RM,60,20220127,220000,30204.0000000,30350.0000000,29919.0000000,30350.0000000,131
NFLX-RM,60,20220127,230000,30350.0000000,30620.0000000,30335.0000000,30379.0000000,84
NFLX-RM,60,20220128,000000,30522.0000000,30555.0000000,30219.0000000,30443.0000000,196
NFLX-RM,60,20220128,080000,30443.0000000,30616.0000000,30390.0000000,30512.0000000,156
NFLX-RM,60,20220128,090000,30590.0000000,30600.0000000,30454.0000000,30593.0000000,52
NFLX-RM,60,20220128,100000,30610.0000000,30700.0000000,30500.0000000,30700.0000000,153
NFLX-RM,60,20220128,110000,30692.0000000,30697.0000000,30515.0000000,30616.0000000,145
NFLX-RM,60,20220128,120000,30573.0000000,30586.0000000,30192.0000000,30270.0000000,156
NFLX-RM,60,20220128,130000,30385.0000000,30385.0000000,30131.0000000,30149.0000000,486
NFLX-RM,60,20220128,140000,30149.0000000,30158.0000000,29900.0000000,29941.0000000,234
NFLX-RM,60,20220128,150000,29967.0000000,30032.0000000,29896.0000000,29896.0000000,34
